"index","MID","CID","ID"
"3217","tt0307682","2.0","3217"
"3218","tt0187192","2.0","3218"
"3219","tt5544662","2.0","3219"
"3220","tt0105315","2.0","3220"
"3221","tt3153580","2.0","3221"
"3222","tt2066899","2.0","3222"
"3223","tt0278761","2.0","3223"
"3224","tt0155408","2.0","3224"
"3225","tt2191164","2.0","3225"
"3226","tt1955036","2.0","3226"
"3227","tt2343417","2.0","3227"
"3228","tt1515210","2.0","3228"
"3229","tt0874854","2.0","3229"
"3230","tt1220718","2.0","3230"
"3231","tt1887817","2.0","3231"
"3232","tt0429541","2.0","3232"
"3233","tt1801521","2.0","3233"
"3234","tt0857385","2.0","3234"
"3235","tt0459466","2.0","3235"
"3236","tt1132606","2.0","3236"
"3237","tt0186794","2.0","3237"
"3238","tt2084863","2.0","3238"
"3239","tt0215515","2.0","3239"
"3240","tt0275381","2.0","3240"
"3241","tt0091105","2.0","3241"
"3242","tt0137341","2.0","3242"
"3243","tt0157844","2.0","3243"
"3244","tt0172188","2.0","3244"
"3245","tt0173283","2.0","3245"
"3246","tt0432090","2.0","3246"
"3247","tt1725798","2.0","3247"
"3248","tt1610418","2.0","3248"
"3249","tt3030720","2.0","3249"
"3250","tt0447659","31.0","3250"
"3251","tt0088986","2.0","3251"
"3252","tt1183944","2.0","3252"
"3253","tt0362204","2.0","3253"
"3254","tt0096355","2.0","3254"
"3255","tt1587424","1.0","3255"
"3256","tt7496256","9.0","3256"
"3257","tt4511416","2.0","3257"
"3258","tt0819777","2.0","3258"
"3259","tt3737442","2.0","3259"
"3260","tt0979913","2.0","3260"
"3261","tt0071317","2.0","3261"
"3262","tt0290940","2.0","3262"
"3263","tt0231646","2.0","3263"
"3264","tt0318956","2.0","3264"
"3265","tt0267703","2.0","3265"
"3266","tt0213532","2.0","3266"
"3267","tt0402606","2.0","3267"
"3268","tt0396782","2.0","3268"
"3269","tt0158071","2.0","3269"
"3270","tt1630613","2.0","3270"
"3271","tt1606319","2.0","3271"
"3272","tt1869759","2.0","3272"
"3273","tt1649404","2.0","3273"
"3274","tt5049906","2.0","3274"
"3275","tt0390079","2.0","3275"
"3276","tt1390840","1.0","3276"
"3277","tt0303187","2.0","3277"
"3278","tt1135931","2.0","3278"
"3279","tt0060317","2.0","3279"
"3280","tt2253708","2.0","3280"
"3281","tt2951534","2.0","3281"
"3282","tt0258647","2.0","3282"
"3283","tt1431729","2.0","3283"
"3284","tt0092599","2.0","3284"
"3285","tt2084939","2.0","3285"
"3286","tt0268489","2.0","3286"
"3287","tt0929630","2.0","3287"
"3288","tt2248905","2.0","3288"
"3289","tt0104941","2.0","3289"
"3290","tt0148691","2.0","3290"
"3291","tt0478868","2.0","3291"
"3292","tt0116726","2.0","3292"
"3293","tt0217660","2.0","3293"
"3294","tt2798620","2.0","3294"
"3295","tt0309926","2.0","3295"
"3296","tt0349058","2.0","3296"
"3297","tt0173189","2.0","3297"
"3298","tt0319336","2.0","3298"
"3299","tt1821385","32.0","3299"
"3300","tt0130797","2.0","3300"
"3301","tt0097268","2.0","3301"
"3302","tt3073326","2.0","3302"
"3303","tt0250043","2.0","3303"
"3304","tt2112978","2.0","3304"
"3305","tt1773042","2.0","3305"
"3306","tt1108831","2.0","3306"
"3307","tt0080435","2.0","3307"
"3308","tt3261022","2.0","3308"
"3309","tt0414503","2.0","3309"
"3310","tt0364698","2.0","3310"
"3311","tt0398404","2.0","3311"
"3312","tt2924844","2.0","3312"
"3313","tt0066514","2.0","3313"
"3314","tt0269821","2.0","3314"
"3315","tt0087958","2.0","3315"
"3316","tt0242509","2.0","3316"
"3317","tt0114225","2.0","3317"
"3318","tt0260222","2.0","3318"
"3319","tt1111869","2.0","3319"
"3320","tt2914898","2.0","3320"
"3321","tt0430480","2.0","3321"
"3322","tt0453842","2.0","3322"
"3323","tt0827202","2.0","3323"
"3324","tt2950606","2.0","3324"
"3325","tt0378350","2.0","3325"
"3326","tt4309284","2.0","3326"
"3327","tt0476847","2.0","3327"
"3328","tt4971292","2.0","3328"
"3329","tt0488976","2.0","3329"
"3330","tt0785069","2.0","3330"
"3331","tt0039654","2.0","3331"
"3332","tt1814619","2.0","3332"
"3333","tt0038491","2.0","3333"
"3334","tt0278274","2.0","3334"
"3335","tt0452236","2.0","3335"
"3336","tt1563732","2.0","3336"
"3337","tt0230294","2.0","3337"
"3338","tt0214853","2.0","3338"
"3339","tt0319351","2.0","3339"
"3340","tt0246567","2.0","3340"
"3341","tt1097006","2.0","3341"
"3342","tt0227496","2.0","3342"
"3343","tt0423313","2.0","3343"
"3344","tt0286488","2.0","3344"
"3345","tt0177487","2.0","3345"
"3346","tt0448121","2.0","3346"
"3347","tt0359215","2.0","3347"
"3348","tt2429930","2.0","3348"
"3349","tt0381090","2.0","3349"
"3350","tt4946222","2.0","3350"
"3351","tt1087852","2.0","3351"
"3352","tt0070498","2.0","3352"
"3353","tt1236441","2.0","3353"
"3354","tt0345594","2.0","3354"
"3355","tt1399602","2.0","3355"
"3356","tt0157917","2.0","3356"
"3357","tt0246255","2.0","3357"
"3358","tt0193102","2.0","3358"
"3359","tt0272062","2.0","3359"
"3360","tt0233979","2.0","3360"
"3361","tt0278315","2.0","3361"
"3362","tt2838554","2.0","3362"
"3363","tt0409068","2.0","3363"
"3364","tt0328810","2.0","3364"
"3365","tt0415820","2.0","3365"
"3366","tt0093555","2.0","3366"
"3367","tt1358852","2.0","3367"
"3368","tt1024852","2.0","3368"
"3369","tt1740017","2.0","3369"
"3370","tt0142521","","3370"
"3371","tt0358914","2.0","3371"
"3372","tt1584917","2.0","3372"
"3373","tt1503640","2.0","3373"
"3374","tt1942905","2.0","3374"
"3375","tt0449982","2.0","3375"
"3376","tt2373632","2.0","3376"
"3377","tt1285147","2.0","3377"
"3378","tt2997780","2.0","3378"
"3379","tt0420854","2.0","3379"
"3380","tt0125485","2.0","3380"
"3381","tt2950478","2.0","3381"
"3382","tt1630282","2.0","3382"
"3383","tt0353675","2.0","3383"
"3384","tt0374342","2.0","3384"
"3385","tt0102513","2.0","3385"
"3386","tt0246766","2.0","3386"
"3387","tt0165625","2.0","3387"
"3388","tt0321067","2.0","3388"
"3389","tt0267252","2.0","3389"
"3390","tt0082314","2.0","3390"
"3391","tt0929754","2.0","3391"
"3392","tt0246204","2.0","3392"
"3393","tt1886663","2.0","3393"
"3394","tt0095857","2.0","3394"
"3395","tt0158833","1.0","3395"
"3396","tt0155928","2.0","3396"
"3397","tt0293304","2.0","3397"
"3398","tt1501301","2.0","3398"
"3399","tt0484279","2.0","3399"
"3400","tt0268533","2.0","3400"
"3401","tt3160450","2.0","3401"
"3402","tt0271197","2.0","3402"
"3403","tt0296274","1.0","3403"
"3404","tt0395519","2.0","3404"
"3405","tt0254437","2.0","3405"
"3406","tt0112916","2.0","3406"
"3407","tt0350195","2.0","3407"
"3408","tt0118924","2.0","3408"
"3409","tt0382188","2.0","3409"
"3410","tt2963042","2.0","3410"
"3411","tt0380337","2.0","3411"
"3412","tt1502960","6.0","3412"
"3413","tt0156361","2.0","3413"
"3414","tt0398390","2.0","3414"
"3415","tt0353848","2.0","3415"
"3416","tt0438153","2.0","3416"
"3417","tt0157729","2.0","3417"
"3418","tt3477498","2.0","3418"
"3419","tt0158481","2.0","3419"
"3420","tt0114618","2.0","3420"
"3421","tt0267524","2.0","3421"
"3422","tt0089610","2.0","3422"
"3423","tt0269758","2.0","3423"
"3424","tt0317214","2.0","3424"
"3425","tt0187351","2.0","3425"
"3426","tt1582597","2.0","3426"
"3427","tt1948047","2.0","3427"
"3428","tt1682931","1.0","3428"
"3429","tt1668078","2.0","3429"
"3430","tt1679290","2.0","3430"
"3431","tt2591508","6.0","3431"
"3432","tt1224454","2.0","3432"
"3433","tt2075376","2.0","3433"
"3434","tt1391894","2.0","3434"
"3435","tt0461258","2.0","3435"
"3436","tt2917786","2.0","3436"
"3437","tt1087526","13.0","3437"
"3438","tt1074201","2.0","3438"
"3439","tt0068929","2.0","3439"
"3440","tt0319621","2.0","3440"
"3441","tt0843327","2.0","3441"
"3442","tt0441303","4.0","3442"
"3443","tt0257416","2.0","3443"
"3444","tt1833008","33.0","3444"
"3445","tt1583363","2.0","3445"
"3446","tt1825655","2.0","3446"
"3447","tt0055035","2.0","3447"
"3448","tt0363887","2.0","3448"
"3449","tt0298327","2.0","3449"
"3450","tt0307116","2.0","3450"
"3451","tt2356426","2.0","3451"
"3452","tt8085616","2.0","3452"
"3453","tt1773774","2.0","3453"
"3454","tt0245830","2.0","3454"
"3455","tt0497606","2.0","3455"
"3456","tt2971560","2.0","3456"
"3457","tt0098976","2.0","3457"
"3458","tt0290632","2.0","3458"
"3459","tt1587388","2.0","3459"
"3460","tt3445640","2.0","3460"
"3461","tt4944394","2.0","3461"
"3462","tt0318607","2.0","3462"
"3463","tt0432288","1.0","3463"
"3464","tt0106799","2.0","3464"
"3465","tt0273804","2.0","3465"
"3466","tt0363011","2.0","3466"
"3467","tt0322816","2.0","3467"
"3468","tt0439464","2.0","3468"
"3469","tt0165795","2.0","3469"
"3470","tt0090611","2.0","3470"
"3471","tt0106270","2.0","3471"
"3472","tt0852989","2.0","3472"
"3473","tt0375882","2.0","3473"
"3474","tt0375890","2.0","3474"
