"index","MID","GID","ID"
"2742","tt2265191","10","2742"
"2743","tt0259322","192","2743"
"2744","tt0454504","19","2744"
"2745","tt0366276","68","2745"
"2746","tt0116748","5","2746"
"2747","tt0138360","16","2747"
"2748","tt2416294","40","2748"
"2749","tt1218038","10","2749"
"2750","tt0293589","32","2750"
"2751","tt0069218","8","2751"
"2752","tt0156160","83","2752"
"2753","tt0989605","298","2753"
"2754","tt0079382","26","2754"
"2755","tt3357416","18","2755"
"2756","tt0800981","57","2756"
"2757","tt0175908","252","2757"
"2758","tt1204913","43","2758"
"2759","tt1312135","16","2759"
"2760","tt0089952","19","2760"
"2761","tt1159917","234","2761"
"2762","tt4479178","22","2762"
"2763","tt0087868","19","2763"
"2764","tt0296621","104","2764"
"2765","tt0082644","299","2765"
"2766","tt0162480","20","2766"
"2767","tt3729994","22","2767"
"2768","tt0156606","147","2768"
"2769","tt0057409","105","2769"
"2770","tt0339878","10","2770"
"2771","tt0417106","112","2771"
"2772","tt0362902","10","2772"
"2773","tt0156581","19","2773"
"2774","tt0262717","23","2774"
"2775","tt0241914","55","2775"
"2776","tt3814100","137","2776"
"2777","tt1620907","16","2777"
"2778","tt0250774","105","2778"
"2779","tt0105897","112","2779"
"2780","tt0272543","19","2780"
"2781","tt0053767","105","2781"
"2782","tt0246240","46","2782"
"2783","tt2317103","300","2783"
"2784","tt0466546","43","2784"
"2785","tt0075653","137","2785"
"2786","tt0229950","5","2786"
"2787","tt0330783","19","2787"
"2788","tt0363721","40","2788"
"2789","tt1191118","16","2789"
"2790","tt0398170","22","2790"
"2791","tt0415144","19","2791"
"2792","tt2969320","23","2792"
"2793","tt0055767","154","2793"
"2794","tt0374117","76","2794"
"2795","tt0066888","88","2795"
"2796","tt0088335","62","2796"
"2797","tt0220597","245","2797"
"2798","tt0094958","54","2798"
"2799","tt1285245","48","2799"
"2800","tt0071205","68","2800"
"2801","tt2318401","53","2801"
"2802","tt0072972","54","2802"
"2803","tt0158122","42","2803"
"2804","tt0379299","71","2804"
"2805","tt0156290","19","2805"
"2806","tt0158375","185","2806"
"2807","tt4161520","118","2807"
"2808","tt0247502","187","2808"
"2809","tt0213677","50","2809"
"2810","tt0214704","99","2810"
"2811","tt2155776","19","2811"
"2812","tt0157965","16","2812"
"2813","tt0271604","8","2813"
"2814","tt0308158","19","2814"
"2815","tt0172622","112","2815"
"2816","tt1810522","112","2816"
"2817","tt1235833","19","2817"
"2818","tt0363784","54","2818"
"2819","tt2609468","68","2819"
"2820","tt0158585","19","2820"
"2821","tt0050322","85","2821"
"2822","tt0105762","19","2822"
"2823","tt0058921","52","2823"
"2824","tt0256951","5","2824"
"2825","tt6582458","40","2825"
"2826","tt0050757","246","2826"
"2827","tt0449000","20","2827"
"2828","tt1479676","16","2828"
"2829","tt2034011","85","2829"
"2830","tt0048395","109","2830"
"2831","tt1305840","20","2831"
"2832","tt0088687","301","2832"
"2833","tt3005850","10","2833"
"2834","tt0150683","19","2834"
"2835","tt0295294","26","2835"
"2836","tt0154265","42","2836"
"2837","tt2071418","112","2837"
"2838","tt0137947","302","2838"
"2839","tt4581032","227","2839"
"2840","tt1702543","19","2840"
"2841","tt1221147","50","2841"
"2842","tt1458553","282","2842"
"2843","tt0074926","62","2843"
"2844","tt1941657","137","2844"
"2845","tt3056632","7","2845"
"2846","tt0061366","40","2846"
"2847","tt1369669","80","2847"
"2848","tt0330217","52","2848"
"2849","tt0156982","87","2849"
"2850","tt0105500","303","2850"
"2851","tt0123102","58","2851"
"2852","tt0262527","40","2852"
"2853","tt0114317","54","2853"
"2854","tt0135161","46","2854"
"2855","tt1451763","23","2855"
"2856","tt0280832","50","2856"
"2857","tt1368102","16","2857"
"2858","tt0827714","199","2858"
"2859","tt0050820","304","2859"
"2860","tt0455415","87","2860"
"2861","tt1122610","112","2861"
"2862","tt0158356","12","2862"
"2863","tt0280889","23","2863"
"2864","tt0154653","5","2864"
"2865","tt2907156","5","2865"
"2866","tt0449870","84","2866"
"2867","tt0175448","221","2867"
"2868","tt2612156","10","2868"
"2869","tt0404843","46","2869"
"2870","tt0069152","23","2870"
"2871","tt0445056","116","2871"
"2872","tt0841048","5","2872"
"2873","tt0284479","305","2873"
"2874","tt0423087","306","2874"
"2875","tt0055276","20","2875"
"2876","tt0072109","145","2876"
"2877","tt0121401","19","2877"
"2878","tt0286416","54","2878"
"2879","tt0129422","5","2879"
"2880","tt0116737","185","2880"
"2881","tt4332782","112","2881"
"2882","tt0451639","10","2882"
"2883","tt0071307","54","2883"
"2884","tt1288644","228","2884"
"2885","tt1255873","8","2885"
"2886","tt0119760","20","2886"
"2887","tt0249795","8","2887"
"2888","tt3324810","176","2888"
"2889","tt0119596","307","2889"
"2890","tt0113455","46","2890"
"2891","tt0146645","71","2891"
"2892","tt0061744","308","2892"
"2893","tt6278732","10","2893"
"2894","tt0172704","54","2894"
"2895","tt0104098","55","2895"
"2896","tt0077179","19","2896"
"2897","tt0063533","76","2897"
"2898","tt1521223","19","2898"
"2899","tt1666184","20","2899"
"2900","tt1575719","22","2900"
"2901","tt0363413","5","2901"
"2902","tt0405121","107","2902"
"2903","tt1252614","85","2903"
"2904","tt1964886","16","2904"
"2905","tt0359926","58","2905"
"2906","tt0495022","136","2906"
"2907","tt1948640","43","2907"
"2908","tt0173301","259","2908"
"2909","tt2104937","20","2909"
"2910","tt1606297","112","2910"
"2911","tt1673391","16","2911"
"2912","tt0338566","40","2912"
"2913","tt0248289","19","2913"
"2914","tt0312664","37","2914"
"2915","tt0187150","23","2915"
"2916","tt0286672","58","2916"
"2917","tt0105209","58","2917"
"2918","tt1667460","20","2918"
"2919","tt0439754","49","2919"
"2920","tt2251552","10","2920"
"2921","tt1043876","68","2921"
"2922","tt0989633","5","2922"
"2923","tt4121522","19","2923"
"2924","tt0338721","12","2924"
"2925","tt0299027","19","2925"
"2926","tt0093182","23","2926"
"2927","tt0157545","214","2927"
"2928","tt0408126","58","2928"
"2929","tt1804604","7","2929"
"2930","tt0309005","40","2930"
"2931","tt0353351","122","2931"
"2932","tt0151285","46","2932"
"2933","tt1464549","19","2933"
"2934","tt0323767","309","2934"
"2935","tt0275217","34","2935"
"2936","tt0311401","19","2936"
"2937","tt2012576","19","2937"
"2938","tt0092507","101","2938"
"2939","tt5151622","112","2939"
"2940","tt0121659","10","2940"
"2941","tt3453964","19","2941"
"2942","tt2337292","209","2942"
"2943","tt0287014","158","2943"
"2944","tt0175756","109","2944"
"2945","tt0290839","46","2945"
"2946","tt0359440","46","2946"
"2947","tt0410591","5","2947"
"2948","tt1826051","5","2948"
"2949","tt0244567","10","2949"
"2950","tt0120545","19","2950"
"2951","tt0234211","19","2951"
"2952","tt0361746","12","2952"
"2953","tt0266333","40","2953"
"2954","tt0442831","19","2954"
"2955","tt0119295","5","2955"
"2956","tt0262446","10","2956"
"2957","tt0813539","10","2957"
"2958","tt0388315","20","2958"
"2959","tt2957126","5","2959"
"2960","tt0158690","34","2960"
"2961","tt2953786","39","2961"
"2962","tt0215714","19","2962"
"2963","tt0089678","151","2963"
"2964","tt0401532","50","2964"
"2965","tt0453582","16","2965"
"2966","tt2767712","19","2966"
"2967","tt2218228","19","2967"
"2968","tt0114230","58","2968"
"2969","tt0102701","148","2969"
"2970","tt0085912","221","2970"
"2971","tt0272118","71","2971"
"2972","tt0440590","112","2972"
"2973","tt0076167","23","2973"
"2974","tt0114175","58","2974"
"2975","tt7399620","84","2975"
"2976","tt5021968","22","2976"
"2977","tt1809399","16","2977"
"2978","tt0110449","19","2978"
"2979","tt7604032","66","2979"
"2980","tt0875692","169","2980"
"2981","tt0233202","12","2981"
"2982","tt0446158","16","2982"
"2983","tt0137685","279","2983"
"2984","tt0187096","54","2984"
"2985","tt0242831","5","2985"
"2986","tt0259541","19","2986"
"2987","tt0268519","5","2987"
"2988","tt0354786","16","2988"
"2989","tt1847736","22","2989"
"2990","tt2220828","310","2990"
"2991","tt0213524","22","2991"
"2992","tt0154857","26","2992"
"2993","tt1314274","16","2993"
"2994","tt1579625","54","2994"
"2995","tt0841153","116","2995"
"2996","tt1020899","75","2996"
"2997","tt0156651","245","2997"
"2998","tt0440463","19","2998"
"2999","tt0466580","34","2999"
"3000","tt0361796","54","3000"
"3001","tt0260144","23","3001"
"3002","tt3303416","19","3002"
"3003","tt2949874","46","3003"
"3004","tt0215907","19","3004"
"3005","tt0272735","311","3005"
"3006","tt0302524","19","3006"
"3007","tt0255120","120","3007"
"3008","tt0036077","19","3008"
"3009","tt0830938","19","3009"
"3010","tt1504687","54","3010"
"3011","tt0158451","312","3011"
"3012","tt0262281","137","3012"
"3013","tt0445033","46","3013"
"3014","tt0152509","58","3014"
"3015","tt0312883","5","3015"
"3016","tt0125556","5","3016"
"3017","tt0247944","54","3017"
"3018","tt2922076","26","3018"
"3019","tt0244674","190","3019"
"3020","tt0363634","19","3020"
"3021","tt0178181","289","3021"
"3022","tt0140677","35","3022"
"3023","tt0145851","8","3023"
"3024","tt0301240","34","3024"
"3025","tt0419828","280","3025"
"3026","tt0375021","40","3026"
"3027","tt0069751","12","3027"
"3028","tt0105161","54","3028"
"3029","tt0246913","288","3029"
"3030","tt3095248","34","3030"
"3031","tt0375733","55","3031"
"3032","tt0949524","120","3032"
"3033","tt2137171","19","3033"
"3034","tt0158259","58","3034"
"3035","tt0117099","10","3035"
"3036","tt1474271","20","3036"
"3037","tt0246261","80","3037"
"3038","tt0075411","19","3038"
"3039","tt2327389","10","3039"
"3040","tt0473684","19","3040"
"3041","tt1210356","16","3041"
"3042","tt1612039","46","3042"
"3043","tt0283911","22","3043"
"3044","tt1454567","72","3044"
"3045","tt0027256","52","3045"
"3046","tt2706340","22","3046"
"3047","tt2951596","87","3047"
"3048","tt0272001","313","3048"
"3049","tt0254247","19","3049"
"3050","tt0157418","314","3050"
"3051","tt2354223","19","3051"
"3052","tt0286504","8","3052"
"3053","tt0186799","23","3053"
"3054","tt0145856","71","3054"
"3055","tt4920116","72","3055"
"3056","tt1634329","85","3056"
"3057","tt0317751","105","3057"
"3058","tt6722870","90","3058"
"3059","tt0843335","54","3059"
"3060","tt0193449","5","3060"
"3061","tt0331421","40","3061"
"3062","tt0099953","54","3062"
"3063","tt0318405","8","3063"
"3064","tt0271023","164","3064"
"3065","tt0087736","19","3065"
"3066","tt0410954","46","3066"
"3067","tt0071714","26","3067"
"3068","tt0982875","4","3068"
"3069","tt0064371","11","3069"
"3070","tt0068620","315","3070"
"3071","tt1867070","16","3071"
"3072","tt0249818","30","3072"
"3073","tt1606162","39","3073"
"3074","tt0988036","66","3074"
"3075","tt1071798","19","3075"
"3076","tt0071083","19","3076"
"3077","tt0217608","112","3077"
"3078","tt0026274","5","3078"
"3079","tt0084744","46","3079"
"3080","tt0107821","46","3080"
"3081","tt0130348","54","3081"
"3082","tt0367214","19","3082"
"3083","tt0098491","179","3083"
"3084","tt5755594","20","3084"
"3085","tt0493437","109","3085"
"3086","tt0317680","1","3086"
"3087","tt0417735","50","3087"
"3088","tt1979209","16","3088"
"3089","tt0485204","105","3089"
"3090","tt0081147","62","3090"
"3091","tt0099437","49","3091"
"3092","tt0978570","46","3092"
"3093","tt1999857","75","3093"
"3094","tt0944185","46","3094"
"3095","tt0043078","115","3095"
"3096","tt1388424","68","3096"
"3097","tt2959626","5","3097"
"3098","tt0225566","185","3098"
"3099","tt1500682","19","3099"
"3100","tt1583218","23","3100"
"3101","tt1079967","16","3101"
"3102","tt0249358","19","3102"
"3103","tt0155530","71","3103"
"3104","tt0172487","46","3104"
"3105","tt1112110","316","3105"
"3106","tt2188811","40","3106"
"3107","tt0050734","19","3107"
"3108","tt1688092","112","3108"
"3109","tt0308417","84","3109"
"3110","tt0249866","26","3110"
"3111","tt0309800","208","3111"
"3112","tt0357208","103","3112"
"3113","tt5759540","84","3113"
"3114","tt0893585","317","3114"
"3115","tt2613458","19","3115"
"3116","tt1579691","46","3116"
"3117","tt5052972","22","3117"
"3118","tt0314186","5","3118"
"3119","tt0308347","52","3119"
"3120","tt1947973","1","3120"
"3121","tt0094720","98","3121"
"3122","tt0177490","318","3122"
"3123","tt2355921","319","3123"
"3124","tt0331453","54","3124"
"3125","tt0122233","137","3125"
"3126","tt0050956","141","3126"
"3127","tt1124386","19","3127"
"3128","tt1268906","54","3128"
"3129","tt1605778","16","3129"
"3130","tt0823261","5","3130"
"3131","tt1095038","195","3131"
"3132","tt2389486","26","3132"
"3133","tt2190256","10","3133"
"3134","tt7191668","58","3134"
"3135","tt3666258","19","3135"
"3136","tt0156833","26","3136"
"3137","tt0047271","26","3137"
"3138","tt3693936","84","3138"
"3139","tt0048181","55","3139"
"3140","tt8338754","10","3140"
"3141","tt0280396","54","3141"
"3142","tt0260107","219","3142"
"3143","tt1152845","54","3143"
"3144","tt0431776","23","3144"
"3145","tt0177483","54","3145"
"3146","tt1941638","20","3146"
"3147","tt0470381","5","3147"
"3148","tt0156745","169","3148"
"3149","tt0267617","54","3149"
"3150","tt0155499","19","3150"
"3151","tt2063749","46","3151"
"3152","tt0442799","10","3152"
"3153","tt0232585","22","3153"
"3154","tt0141819","5","3154"
"3155","tt0085785","19","3155"
"3156","tt0046164","5","3156"
"3157","tt1594964","54","3157"
"3158","tt0217351","116","3158"
"3159","tt0299078","26","3159"
"3160","tt0286942","19","3160"
"3161","tt0049549","49","3161"
"3162","tt0286664","105","3162"
"3163","tt0317796","39","3163"
"3164","tt0057332","54","3164"
"3165","tt0949423","16","3165"
"3166","tt0178211","10","3166"
"3167","tt1499935","54","3167"
"3168","tt0178207","22","3168"
"3169","tt3319248","98","3169"
"3170","tt0459554","27","3170"
"3171","tt0215466","55","3171"
"3172","tt0141441","52","3172"
"3173","tt0070009","19","3173"
"3174","tt0151090","87","3174"
"3175","tt0232081","46","3175"
"3176","tt0234207","19","3176"
"3177","tt0186857","104","3177"
"3178","tt0091601","175","3178"
"3179","tt1990976","116","3179"
"3180","tt0470611","19","3180"
"3181","tt0244549","39","3181"
"3182","tt2222716","40","3182"
"3183","tt1016177","31","3183"
"3184","tt0361515","171","3184"
"3185","tt0099467","19","3185"
"3186","tt0187576","5","3186"
"3187","tt0286934","69","3187"
"3188","tt0447890","116","3188"
"3189","tt0237132","16","3189"
"3190","tt0272651","26","3190"
"3191","tt0241753","19","3191"
"3192","tt0283580","53","3192"
"3193","tt3672618","10","3193"
"3194","tt2938702","320","3194"
"3195","tt1674757","26","3195"
"3196","tt0257475","185","3196"
"3197","tt0103763","15","3197"
"3198","tt0259877","111","3198"
"3199","tt0111625","46","3199"
"3200","tt0097926","179","3200"
"3201","tt0217632","22","3201"
"3202","tt0139447","19","3202"
"3203","tt1649760","85","3203"
"3204","tt0310865","19","3204"
"3205","tt0324977","321","3205"
"3206","tt1825665","322","3206"
"3207","tt0924271","58","3207"
"3208","tt0110105","72","3208"
"3209","tt4944418","112","3209"
"3210","tt0251067","10","3210"
"3211","tt2624852","26","3211"
"3212","tt0875693","84","3212"
"3213","tt0379504","8","3213"
"3214","tt1132595","85","3214"
"3215","tt5914630","66","3215"
"3216","tt0233587","71","3216"
"3217","tt0307682","87","3217"
"3218","tt0187192","233","3218"
"3219","tt5544662","20","3219"
"3220","tt0105315","5","3220"
"3221","tt3153580","147","3221"
"3222","tt2066899","16","3222"
"3223","tt0278761","62","3223"
"3224","tt0155408","60","3224"
"3225","tt2191164","50","3225"
"3226","tt1955036","10","3226"
"3227","tt2343417","19","3227"
"3228","tt1515210","19","3228"
"3229","tt0874854","66","3229"
"3230","tt1220718","68","3230"
"3231","tt1887817","93","3231"
"3232","tt0429541","158","3232"
"3233","tt1801521","34","3233"
"3234","tt0857385","10","3234"
"3235","tt0459466","40","3235"
"3236","tt1132606","16","3236"
"3237","tt0186794","46","3237"
"3238","tt2084863","85","3238"
"3239","tt0215515","32","3239"
"3240","tt0275381","55","3240"
"3241","tt0091105","19","3241"
"3242","tt0137341","19","3242"
"3243","tt0157844","54","3243"
"3244","tt0172188","23","3244"
"3245","tt0173283","19","3245"
"3246","tt0432090","46","3246"
"3247","tt1725798","85","3247"
"3248","tt1610418","16","3248"
"3249","tt3030720","112","3249"
"3250","tt0447659","19","3250"
"3251","tt0088986","19","3251"
"3252","tt1183944","5","3252"
"3253","tt0362204","55","3253"
"3254","tt0096355","46","3254"
"3255","tt1587424","52","3255"
"3256","tt7496256","309","3256"
"3257","tt4511416","40","3257"
"3258","tt0819777","19","3258"
"3259","tt3737442","94","3259"
"3260","tt0979913","34","3260"
"3261","tt0071317","156","3261"
"3262","tt0290940","46","3262"
"3263","tt0231646","16","3263"
"3264","tt0318956","52","3264"
"3265","tt0267703","46","3265"
"3266","tt0213532","20","3266"
"3267","tt0402606","88","3267"
"3268","tt0396782","10","3268"
"3269","tt0158071","10","3269"
"3270","tt1630613","54","3270"
"3271","tt1606319","309","3271"
"3272","tt1869759","19","3272"
"3273","tt1649404","72","3273"
"3274","tt5049906","22","3274"
"3275","tt0390079","121","3275"
"3276","tt1390840","16","3276"
"3277","tt0303187","7","3277"
"3278","tt1135931","16","3278"
"3279","tt0060317","16","3279"
"3280","tt2253708","19","3280"
"3281","tt2951534","22","3281"
"3282","tt0258647","72","3282"
"3283","tt1431729","84","3283"
"3284","tt0092599","26","3284"
"3285","tt2084939","112","3285"
"3286","tt0268489","10","3286"
"3287","tt0929630","112","3287"
"3288","tt2248905","63","3288"
"3289","tt0104941","54","3289"
"3290","tt0148691","149","3290"
"3291","tt0478868","5","3291"
"3292","tt0116726","54","3292"
"3293","tt0217660","22","3293"
"3294","tt2798620","323","3294"
"3295","tt0309926","60","3295"
"3296","tt0349058","57","3296"
"3297","tt0173189","216","3297"
"3298","tt0319336","16","3298"
"3299","tt1821385","40","3299"
"3300","tt0130797","54","3300"
"3301","tt0097268","19","3301"
"3302","tt3073326","283","3302"
"3303","tt0250043","137","3303"
"3304","tt2112978","5","3304"
"3305","tt1773042","16","3305"
"3306","tt1108831","84","3306"
"3307","tt0080435","19","3307"
"3308","tt3261022","19","3308"
"3309","tt0414503","10","3309"
"3310","tt0364698","54","3310"
"3311","tt0398404","10","3311"
"3312","tt2924844","46","3312"
"3313","tt0066514","19","3313"
"3314","tt0269821","5","3314"
"3315","tt0087958","227","3315"
"3316","tt0242509","208","3316"
"3317","tt0114225","112","3317"
"3318","tt0260222","16","3318"
"3319","tt1111869","76","3319"
"3320","tt2914898","58","3320"
"3321","tt0430480","20","3321"
"3322","tt0453842","34","3322"
"3323","tt0827202","19","3323"
"3324","tt2950606","5","3324"
"3325","tt0378350","16","3325"
"3326","tt4309284","147","3326"
"3327","tt0476847","31","3327"
"3328","tt4971292","112","3328"
"3329","tt0488976","159","3329"
"3330","tt0785069","101","3330"
"3331","tt0039654","260","3331"
"3332","tt1814619","5","3332"
"3333","tt0038491","324","3333"
"3334","tt0278274","46","3334"
"3335","tt0452236","8","3335"
"3336","tt1563732","84","3336"
"3337","tt0230294","75","3337"
"3338","tt0214853","54","3338"
"3339","tt0319351","46","3339"
"3340","tt0246567","19","3340"
"3341","tt1097006","5","3341"
"3342","tt0227496","10","3342"
"3343","tt0423313","30","3343"
"3344","tt0286488","54","3344"
"3345","tt0177487","112","3345"
"3346","tt0448121","5","3346"
"3347","tt0359215","112","3347"
"3348","tt2429930","131","3348"
"3349","tt0381090","109","3349"
"3350","tt4946222","112","3350"
"3351","tt1087852","19","3351"
"3352","tt0070498","19","3352"
"3353","tt1236441","5","3353"
"3354","tt0345594","22","3354"
"3355","tt1399602","16","3355"
"3356","tt0157917","109","3356"
"3357","tt0246255","46","3357"
"3358","tt0193102","105","3358"
"3359","tt0272062","39","3359"
"3360","tt0233979","77","3360"
"3361","tt0278315","185","3361"
"3362","tt2838554","40","3362"
"3363","tt0409068","22","3363"
"3364","tt0328810","26","3364"
"3365","tt0415820","26","3365"
"3366","tt0093555","151","3366"
"3367","tt1358852","16","3367"
"3368","tt1024852","20","3368"
"3369","tt1740017","54","3369"
"3370","tt0142521","151","3370"
"3371","tt0358914","227","3371"
"3372","tt1584917","54","3372"
"3373","tt1503640","20","3373"
"3374","tt1942905","50","3374"
"3375","tt0449982","40","3375"
"3376","tt2373632","22","3376"
"3377","tt1285147","54","3377"
"3378","tt2997780","55","3378"
"3379","tt0420854","23","3379"
"3380","tt0125485","55","3380"
"3381","tt2950478","221","3381"
"3382","tt1630282","23","3382"
"3383","tt0353675","22","3383"
"3384","tt0374342","40","3384"
"3385","tt0102513","46","3385"
"3386","tt0246766","19","3386"
"3387","tt0165625","60","3387"
"3388","tt0321067","91","3388"
"3389","tt0267252","58","3389"
"3390","tt0082314","52","3390"
"3391","tt0929754","97","3391"
"3392","tt0246204","42","3392"
"3393","tt1886663","8","3393"
"3394","tt0095857","16","3394"
"3395","tt0158833","40","3395"
"3396","tt0155928","50","3396"
"3397","tt0293304","19","3397"
"3398","tt1501301","19","3398"
"3399","tt0484279","266","3399"
"3400","tt0268533","26","3400"
"3401","tt3160450","84","3401"
"3402","tt0271197","19","3402"
"3403","tt0296274","325","3403"
"3404","tt0395519","44","3404"
"3405","tt0254437","5","3405"
"3406","tt0112916","58","3406"
"3407","tt0350195","54","3407"
"3408","tt0118924","64","3408"
"3409","tt0382188","121","3409"
"3410","tt2963042","19","3410"
"3411","tt0380337","84","3411"
"3412","tt1502960","257","3412"
"3413","tt0156361","309","3413"
"3414","tt0398390","19","3414"
"3415","tt0353848","112","3415"
"3416","tt0438153","10","3416"
"3417","tt0157729","26","3417"
"3418","tt3477498","76","3418"
"3419","tt0158481","19","3419"
"3420","tt0114618","19","3420"
"3421","tt0267524","28","3421"
"3422","tt0089610","22","3422"
"3423","tt0269758","5","3423"
"3424","tt0317214","12","3424"
"3425","tt0187351","260","3425"
"3426","tt1582597","72","3426"
"3427","tt1948047","20","3427"
"3428","tt1682931","26","3428"
"3429","tt1668078","8","3429"
"3430","tt1679290","16","3430"
"3431","tt2591508","37","3431"
"3432","tt1224454","19","3432"
"3433","tt2075376","309","3433"
"3434","tt1391894","50","3434"
"3435","tt0461258","68","3435"
"3436","tt2917786","54","3436"
"3437","tt1087526","20","3437"
"3438","tt1074201","55","3438"
"3439","tt0068929","19","3439"
"3440","tt0319621","221","3440"
"3441","tt0843327","22","3441"
"3442","tt0441303","19","3442"
"3443","tt0257416","326","3443"
"3444","tt1833008","36","3444"
"3445","tt1583363","46","3445"
"3446","tt1825655","46","3446"
"3447","tt0055035","49","3447"
"3448","tt0363887","46","3448"
"3449","tt0298327","39","3449"
"3450","tt0307116","46","3450"
"3451","tt2356426","20","3451"
"3452","tt8085616","84","3452"
"3453","tt1773774","327","3453"
"3454","tt0245830","312","3454"
"3455","tt0497606","19","3455"
"3456","tt2971560","112","3456"
"3457","tt0098976","54","3457"
"3458","tt0290632","309","3458"
"3459","tt1587388","245","3459"
"3460","tt3445640","112","3460"
"3461","tt4944394","112","3461"
"3462","tt0318607","16","3462"
"3463","tt0432288","40","3463"
"3464","tt0106799","12","3464"
"3465","tt0273804","19","3465"
"3466","tt0363011","40","3466"
"3467","tt0322816","26","3467"
"3468","tt0439464","5","3468"
"3469","tt0165795","8","3469"
"3470","tt0090611","46","3470"
"3471","tt0106270","20","3471"
"3472","tt0852989","19","3472"
"3473","tt0375882","309","3473"
"3474","tt0375890","46","3474"
